draft_year,draft_round,draft_pick,draft_team,draft_pos,college,draft_age,pfr_id,pid
2023,1,23,MIN,WR,USC,21.0,AddiJo00,P1545
2023,1,25,BUF,TE,Utah,23.0,KincDa00,P1558
2023,2,33,TEN,QB,Kentucky,24.0,LeviWi00,P1571
2023,2,34,DET,TE,Iowa,22.0,LaPoSa01,P1544
2023,2,35,LVR,TE,Notre Dame,22.0,MayeMi00,P1589
2023,2,39,CAR,WR,Mississippi,22.0,MingJo00,P1578
2023,2,42,GNB,TE,Oregon St.,23.0,MusgLu00,P1583
2023,2,50,GNB,WR,Michigan St.,23.0,ReedJa03,P1546
2023,2,52,SEA,RB,UCLA,22.0,CharZa00,P1568
2023,2,55,KAN,WR,SMU,23.0,RiceRa01,P1547
2023,2,58,DAL,TE,Michigan,24.0,SchoLu00,
2023,2,61,JAX,TE,Penn St.,22.0,StraBr00,P1633
2023,2,63,DEN,WR,Oklahoma,21.0,MimsMa00,P1590
2023,3,68,DET,QB,Tennessee,25.0,HookHe00,
2023,3,69,HOU,WR,Houston,23.0,DellNa00,P1554
2023,3,71,NOR,RB,TCU,21.0,MillKe01,
2023,3,73,NYG,WR,Tennessee,21.0,HyatJa00,P1598
2023,3,74,CLE,WR,Tennessee,23.0,TillCe01,P1635
2023,3,78,GNB,TE,South Dakota St.,22.0,KrafTu00,P1582
2023,3,79,IND,WR,North Carolina,22.0,DownJo00,P1555
2023,3,81,TEN,RB,Tulane,22.0,SpeaTy00,P1557
2023,3,84,MIA,RB,Texas A&M,21.0,AchaDe00,P1551
2023,3,88,JAX,RB,Auburn,22.0,BigsTa00,P1617
2023,3,93,PIT,TE,Georgia,22.0,WashDa03,P1687
2023,3,94,ARI,WR,Stanford,23.0,WilsMi02,P1564
2023,3,100,LVR,WR,Cincinnati,22.0,TuckTr00,P1588
2023,3,101,SFO,TE,Alabama,23.0,LatuCa01,
2023,4,115,CHI,RB,Texas,22.0,JohnRo07,P1570
2023,4,125,LAC,WR,TCU,22.0,DaviDe02,
2023,4,127,NOR,QB,Fresno St.,24.0,HaenJa00,
2023,4,128,LAR,QB,Georgia,25.0,BennSt00,
2023,4,131,CIN,WR,Purdue,24.0,JoneCh11,
2023,4,133,CHI,WR,Cincinnati,21.0,ScotTy00,
2023,4,135,LVR,QB,Purdue,25.0,OConAi00,P1562
2023,5,139,ARI,QB,Houston,24.0,TuneCl00,
2023,5,140,CLE,QB,UCLA,23.0,ThomDo02,
2023,5,143,NYJ,RB,Pittsburgh,20.0,AbanIs00,
2023,5,147,TEN,TE,Cincinnati,23.0,WhylJo01,P1645
2023,5,149,GNB,QB,Penn St.,25.0,ClifSe00,
2023,5,150,BUF,WR,Florida,23.0,ShorJu00,
2023,5,159,GNB,WR,Virginia,22.0,WickDo00,P1563
2023,5,162,IND,TE,Miami (FL),24.0,MallWi00,
2023,5,163,CIN,RB,Illinois,23.0,BrowCh10,P1607
2023,5,164,MIN,QB,BYU,25.0,HallJa00,
2023,5,171,TAM,TE,Purdue,23.0,DurhPa00,
2023,5,172,NYG,RB,Oklahoma,23.0,GrayEr01,
2023,5,175,LAR,TE,Clemson,22.0,AlleDa02,P1697
2023,5,176,IND,RB,Northwestern,22.0,HullEv00,
2023,5,177,LAR,WR,BYU,22.0,NacuPu00,P1538
2023,6,185,JAX,WR,Penn St.,21.0,WashPa01,P1628
2023,6,187,NWE,WR,LSU,21.0,BoutKa00,P1619
2023,6,188,PHI,QB,Stanford,23.0,McKeTa01,
2023,6,191,TAM,WR,Nebraska,22.0,PalmTr00,P1573
2023,6,193,WAS,RB,Kentucky,22.0,RodrCh00,P1678
2023,6,195,NOR,WR,Wake Forest,23.0,PerrAT00,P1595
2023,6,197,MIA,WR,Stanford,22.0,HiggEl00,
2023,6,205,HOU,WR,Iowa St.,23.0,HutcXa00,P1675
2023,6,206,CIN,WR,Princeton,23.0,IosiAn00,P1620
2023,6,210,NWE,WR,Liberty,22.0,DougDe00,P1567
2023,6,212,DAL,RB,Kansas St.,21.0,VaugDe00,
2023,6,215,LAR,RB,Mississippi,22.0,EvanZa00,
2023,7,219,DET,WR,North Carolina,23.0,GreeAn00,
2023,7,220,NYJ,TE,Old Dominion,24.0,KuntZa00,
2023,7,222,MIN,RB,Ala-Birmingham,22.0,McBrDe00,
2023,7,228,TEN,WR,UT Martin,24.0,DoweCo00,
2023,7,235,GNB,RB,Central Michigan,22.0,NichLe00,
2023,7,237,SEA,RB,Georgia,23.0,McInKe00,
2023,7,239,LAC,QB,TCU,22.0,DuggMa00,
2023,7,244,DAL,WR,South Carolina,23.0,BrooJa03,
2023,7,247,SFO,TE,Oklahoma,23.0,WillBr06,
2023,7,253,SFO,WR,Michigan,23.0,BellRo01,
2023,7,256,GNB,WR,Charlotte,22.0,DuboGr00,
2024,1,1,CHI,QB,USC,22.0,WillCa03,P1608
2024,1,2,WAS,QB,LSU,23.0,DaniJa02,P1602
2024,1,3,NWE,QB,North Carolina,22.0,MayeDr00,P1614
2024,1,4,ARI,WR,Ohio St.,22.0,HarrMa09,P1611
2024,1,6,NYG,WR,LSU,21.0,NabeMa00,P1605
2024,1,8,ATL,QB,Washington,24.0,PeniMi00,P1670
2024,1,9,CHI,WR,Washington,22.0,OdunRo00,P1615
2024,1,10,MIN,QB,Michigan,21.0,McCaJJ00,P1668
2024,1,12,DEN,QB,Oregon,24.0,NixxBo00,P1603
2024,1,13,LVR,TE,Georgia,21.0,BoweBr01,P1606
2024,1,23,JAX,WR,LSU,21.0,ThomBr06,P1604
2024,1,28,KAN,WR,Texas,21.0,WortXa00,P1612
2024,1,31,SFO,WR,Florida,23.0,PearRi00,P1631
2024,1,32,CAR,WR,South Carolina,23.0,LegeXa00,P1618
2024,2,33,BUF,WR,Florida St.,21.0,ColeKe02,P1624
2024,2,34,LAC,WR,Georgia,22.0,McCoLa00,P1610
2024,2,37,NWE,WR,Washington,22.0,PolkJa00,
2024,2,46,CAR,RB,Texas,21.0,BrooJo02,
2024,2,52,IND,WR,Texas,21.0,MitcAd00,P1682
2024,2,53,WAS,TE,Kansas St.,22.0,SinnBe00,
2024,3,65,NYJ,WR,Western Kentucky,22.0,CorlMa00,
2024,3,66,ARI,RB,Florida St.,22.0,BensTr01,
2024,3,80,CIN,WR,Alabama,23.0,BurtJe01,
2024,3,82,ARI,TE,Illinois,22.0,ReimTi00,
2024,3,83,LAR,RB,Michigan,23.0,CoruBl00,P1669
2024,3,84,PIT,WR,Michigan,23.0,WilsRo02,
2024,3,88,GNB,RB,USC,23.0,LloyMa00,
2024,3,92,TAM,WR,Washington,22.0,McMiJa01,P1616
2024,3,100,WAS,WR,Rice,23.0,McCaLu00,
2024,4,101,CAR,TE,Texas,21.0,SandJa01,P1637
2024,4,102,DEN,WR,Oregon,21.0,FranTr00,P1642
2024,4,107,NYG,TE,Penn St.,23.0,JohnTh00,P1639
2024,4,110,NWE,WR,Central Florida,22.0,BakeJa00,
2024,4,113,BAL,WR,North Carolina,23.0,WalkDe01,
2024,4,115,CIN,TE,Iowa,23.0,AllxEr00,
2024,4,120,MIA,RB,Tennessee,21.0,WrigJa04,
2024,4,121,SEA,TE,Michigan,22.0,BarnAJ00,P1636
2024,4,123,HOU,TE,Ohio St.,24.0,StovCa00,
2024,4,125,TAM,RB,Oregon,22.0,IrviBu00,P1609
2024,4,127,PHI,RB,Clemson,22.0,ShipWi00,
2024,4,128,BUF,RB,Kentucky,24.0,DaviRa04,P1622
2024,4,129,SFO,RB,Louisville,24.0,GuerIs00,P1630
2024,4,131,KAN,TE,TCU,23.0,WileJa00,
2024,4,134,NYJ,RB,Wisconsin,20.0,AlleBr05,P1634
2024,4,135,SFO,WR,Arizona,23.0,CowiJa00,
2024,5,142,IND,WR,Oregon St.,23.0,GoulAn00,
2024,5,147,DEN,RB,Notre Dame,21.0,EstiAu00,
2024,5,150,NOR,QB,South Carolina,23.0,RattSp00,P1641
2024,5,152,PHI,WR,Texas A&M,23.0,SmitAi00,
2024,5,156,CLE,WR,Louisville,23.0,ThraJa01,
2024,5,165,BAL,RB,Marshall,23.0,AlixRa00,
2024,5,166,NYG,RB,Purdue,24.0,TracTy00,P1613
2024,5,167,JAX,RB,Texas,24.0,RobiKe03,
2024,5,170,NOR,WR,Pittsburgh,23.0,MeanBu00,
2024,5,171,NYJ,QB,Florida St.,24.0,TravJo00,
2024,5,173,NYJ,RB,South Dakota St.,22.0,DaviIs00,P1689
2024,6,181,LAC,RB,Troy,23.0,VidaKi00,P1671
2024,6,182,TEN,WR,Tulane,24.0,JackJh00,
2024,6,184,MIA,WR,Virginia,23.0,WashMa00,P1672
2024,6,185,PHI,WR,Florida St.,23.0,WilsJo03,
2024,6,186,ATL,RB,Alabama,22.0,McClJa05,
2024,6,187,ATL,WR,Illinois,23.0,WashCa01,
2024,6,191,ARI,WR,Ala-Birmingham,24.0,PalmTe00,
2024,6,193,NWE,QB,Tennessee,24.0,MiltJo00,
2024,6,194,CIN,TE,Arizona,25.0,McLaTa00,
2024,6,205,HOU,RB,Louisville,25.0,JordJa00,
2024,6,208,LVR,RB,New Hampshire,24.0,LaubDy00,
2024,6,213,LAR,WR,Texas,23.0,WhitJo04,
2024,6,216,DAL,WR,SE Missouri St.,24.0,FlouRy00,P1674
2024,6,218,BAL,QB,Kentucky,24.0,LearDe00,
2024,7,225,LAC,WR,USC,22.0,RiceBr00,
2024,7,231,NWE,TE,Florida St.,23.0,BellJa00,
2024,7,235,DEN,WR,Utah,26.0,VeleDe00,P1626
2024,7,241,MIA,WR,USC,23.0,WashTa00,
2024,7,245,GNB,QB,Tulane,22.0,PratMi00,
2024,7,246,TAM,TE,Washington,24.0,CulpDe00,
2024,7,253,LAC,WR,Michigan,23.0,JohnCo02,
2025,1,1,TEN,QB,Miami (FL),23.0,WardCa00,P1654
2025,1,2,JAX,WR,Colorado,22.0,HuntTr00,P1695
2025,1,6,LVR,RB,Boise St.,21.0,JeanAs00,P1647
2025,1,8,CAR,WR,Arizona,22.0,McMiTe00,P1649
2025,1,10,CHI,TE,Michigan,21.0,LoveCo00,P1657
2025,1,14,IND,TE,Penn St.,23.0,WarrTy00,P1653
2025,1,19,TAM,WR,Ohio St.,22.0,EgbuEm01,P1652
2025,1,22,LAC,RB,North Carolina,22.0,HampOm00,P1662
2025,1,23,GNB,WR,Texas,22.0,GoldMa02,P1691
2025,1,25,NYG,QB,Mississippi,22.0,DartJa00,P1648
2025,2,34,HOU,WR,Iowa St.,22.0,HiggJa00,P1664
2025,2,36,CLE,RB,Ohio St.,21.0,JudkQu00,P1656
2025,2,38,NWE,RB,Ohio St.,22.0,HendTr02,P1651
2025,2,39,CHI,WR,Missouri,21.0,BurdLu00,P1665
2025,2,40,NOR,QB,Louisville,25.0,ShouTy00,P1658
2025,2,42,NYJ,TE,LSU,21.0,TaylMa02,P1680
2025,2,46,LAR,TE,Oregon,22.0,FergTe00,
2025,2,50,SEA,TE,Miami (FL),22.0,ArroEl00,
2025,2,55,LAC,WR,Mississippi,23.0,HarrTr03,P1692
2025,2,58,LVR,WR,TCU,22.0,BechJa00,
2025,2,60,DEN,RB,Central Florida,24.0,HarvRJ00,P1650
2025,3,67,CLE,TE,Bowling Green,21.0,FannHa00,P1655
2025,3,69,NWE,WR,Washington St.,22.0,WillKy03,
2025,3,70,DET,WR,Arkansas,23.0,TeSlIs00,P1685
2025,3,74,DEN,WR,Illinois,22.0,BryaPa00,P1686
2025,3,79,HOU,WR,Iowa St.,23.0,NoelJa00,P1693
2025,3,83,PIT,RB,Iowa,22.0,JohnKa03,
2025,3,87,GNB,WR,TCU,23.0,WillSa01,
2025,3,92,SEA,QB,Alabama,22.0,MilrJa00,
2025,3,94,CLE,QB,Oregon,24.0,GabrDi00,P1690
2025,3,102,MIN,WR,Maryland,22.0,FeltTa00,
2025,4,103,TEN,WR,Florida,23.0,DikeCh00,P1667
2025,4,104,JAX,RB,Virginia Tech,22.0,TuteBh00,P1681
2025,4,105,NYG,RB,Arizona St.,23.0,SkatCa00,P1666
2025,4,108,LVR,WR,Tennessee,22.0,ThorDo00,
2025,4,110,NYJ,WR,Georgia,23.0,SmitAr01,
2025,4,114,CAR,RB,Georgia,21.0,EtieTr01,
2025,4,116,HOU,RB,USC,24.0,MarkWo00,P1659
2025,4,117,LAR,RB,Auburn,22.0,HuntJa03,
2025,4,120,TEN,TE,Texas,23.0,HelmGu00,P1679
2025,4,126,CLE,RB,Tennessee,20.0,SampDy00,P1683
2025,4,128,WAS,WR,Virginia Tech,23.0,LaneJa00,
2025,4,133,KAN,WR,Utah St.,22.0,RoyaJa00,
2025,4,136,TEN,WR,Stanford,22.0,AyomEl00,P1673
2025,4,138,SFO,WR,Mississippi,23.0,WatkJo00,
2025,5,144,CLE,QB,Colorado,23.0,SandSh00,P1684
2025,5,147,SFO,RB,Oregon,21.0,JameJo01,
2025,5,149,DAL,RB,Texas,21.0,BlueJa01,
2025,5,151,IND,RB,Kansas St.,22.0,GiddDJ00,
2025,5,158,LAC,WR,Auburn,23.0,LambKe01,
2025,5,163,CAR,TE,Notre Dame,22.0,EvanMi01,
2025,5,165,LAC,TE,Syracuse,22.0,GadsOr01,P1663
2025,5,166,SEA,WR,Colorado St.,22.0,HortTo00,P1694
2025,5,173,BUF,TE,Georgia Tech,24.0,HaweJa00,
2025,5,175,SEA,TE,Alabama,23.0,OuztRo00,
2025,6,179,MIA,RB,Oklahoma St.,21.0,GordOl00,
2025,6,181,PHI,QB,Syracuse,22.0,McCoKy00,
2025,6,184,NOR,RB,Kansas,22.0,NealDe00,P1698
2025,6,185,PIT,QB,Ohio St.,23.0,HowaWi01,
2025,6,188,TEN,RB,Michigan,22.0,MullKa00,
2025,6,189,IND,QB,Notre Dame,22.0,LeonRi02,
2025,6,193,CIN,RB,Texas Tech,23.0,BrooTa00,
2025,6,197,HOU,QB,Florida,24.0,MertGr00,
2025,6,202,MIN,TE,Pittsburgh,22.0,BartGa00,
2025,6,203,BAL,WR,Colorado,23.0,WestLa01,
2025,6,208,CAR,WR,Colorado,22.0,HornJi00,
2025,6,213,LVR,QB,Montana St.,,MellTo00,
2025,6,215,LVR,QB,North Dakota St.,24.0,MillCa00,
2025,7,219,NYG,TE,Nebraska,22.0,FidoTh00,
2025,7,223,SEA,RB,Miami (FL),21.0,MartDa02,
2025,7,227,SFO,QB,Indiana,24.0,RourKu01,
2025,7,228,KAN,RB,SMU,22.0,SmitBr09,P1696
2025,7,231,MIA,QB,Texas,22.0,EwerQu00,
2025,7,233,CHI,RB,Rutgers,23.0,MonaKy00,P1660
2025,7,235,TAM,WR,Oregon,23.0,JohnTe03,P1677
2025,7,236,JAX,RB,Syracuse,21.0,AlleLe01,
2025,7,238,SEA,WR,UNLV,23.0,WhitRi01,
2025,7,239,DAL,RB,Clemson,22.0,MafaPh00,
2025,7,240,BUF,WR,Maryland,23.0,PratKa00,
2025,7,241,DEN,TE,Utah,24.0,LohnCa00,
2025,7,242,LAR,WR,Pittsburgh,22.0,MumpKo00,
2025,7,244,DET,WR,Georgia,22.0,LoveDo00,
2025,7,245,WAS,RB,Arizona,24.0,CrosJa00,P1661
2025,7,248,NOR,TE,UCLA,22.0,MataMo00,
2025,7,252,SFO,WR,Montana,,BergJu00,
2025,7,255,HOU,TE,Iowa,24.0,LachLu00,
